time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
9.220096,-1.316533,-1.284008,-4.946891,-4.953774
9.225098,-1.341263,-1.313734,-4.945492,-4.955173
9.230100,-1.365987,-1.333544,-4.944312,-4.954452
9.235102,-1.390706,-1.363270,-4.943393,-4.953676
9.240104,-1.415421,-1.383080,-4.942757,-4.953393
9.245106,-1.440134,-1.412796,-4.942380,-4.954107
9.250108,-1.464845,-1.432608,-4.942156,-4.950913
9.255110,-1.489555,-1.462309,-4.941840,-4.949080
9.260112,-1.514262,-1.482105,-4.941041,-4.948339
9.265114,-1.538962,-1.511792,-4.939214,-4.946862
9.270116,-1.563649,-1.531577,-4.935875,-4.944457
9.275118,-1.588314,-1.561241,-4.930738,-4.940720
9.280120,-1.612947,-1.581003,-4.923681,-4.939646
9.285122,-1.637539,-1.610617,-4.914487,-4.927615
9.290124,-1.662076,-1.630319,-4.902197,-4.919384
9.295126,-1.686541,-1.659795,-4.886568,-4.900773
9.300128,-1.710920,-1.679385,-4.868104,-4.887154
9.305130,-1.735196,-1.705089,-4.846193,-4.859257
9.310132,-1.759353,-1.724512,-4.821149,-4.837859
9.315134,-1.783378,-1.753467,-4.794021,-4.804263
9.320136,-1.807262,-1.772669,-4.765130,-4.786531
9.325138,-1.830999,-1.801324,-4.735559,-4.755321
9.330140,-1.854591,-1.820331,-4.706974,-4.736354
9.335142,-1.878042,-1.848678,-4.679194,-4.702487
9.340144,-1.901357,-1.867466,-4.652316,-4.682127
9.345146,-1.924538,-1.895512,-4.625508,-4.657597
9.350148,-1.947587,-1.914116,-4.599171,-4.635748
9.355150,-1.970503,-1.941864,-4.572838,-4.605794
9.360152,-1.993289,-1.960267,-4.546458,-4.586761
9.365154,-2.015941,-1.987715,-4.519785,-4.557737
9.370156,-2.038460,-2.005930,-4.493586,-4.535055
9.375158,-2.060849,-2.033081,-4.466959,-4.504714
9.380160,-2.083104,-2.051085,-4.440331,-4.483895
9.385162,-2.105224,-2.077927,-4.413196,-4.449292
9.390164,-2.127208,-2.095711,-4.385789,-4.429046
9.395166,-2.149053,-2.122217,-4.357793,-4.398519
9.400168,-2.170757,-2.139790,-4.329121,-4.376315
9.405170,-2.192312,-2.147551,-4.298818,-4.292544
9.410172,-2.213713,-2.164695,-4.267864,-4.269213
9.415174,-2.234959,-2.190231,-4.236558,-4.232446
9.420177,-2.256045,-2.207134,-4.204010,-4.206206
9.425179,-2.276964,-2.232312,-4.170130,-4.172344
9.430181,-2.297712,-2.248967,-4.135634,-4.141437
9.435183,-2.318286,-2.273735,-4.100852,-4.104967
9.440185,-2.338682,-2.290132,-4.064972,-4.078445
9.445187,-2.358899,-2.314527,-4.028697,-4.034191
9.450189,-2.378932,-2.330637,-3.991904,-4.001671
9.455191,-2.398781,-2.354569,-3.955086,-3.960959
9.460193,-2.418445,-2.370370,-3.918206,-3.929883
9.465195,-2.437924,-2.393868,-3.880789,-3.888817
9.470197,-2.457215,-2.409391,-3.842929,-3.858976
9.475199,-2.476316,-2.432472,-3.805275,-3.824406
9.480201,-2.495229,-2.447745,-3.767551,-3.796625
9.485203,-2.513953,-2.470441,-3.729669,-3.756294
9.490205,-2.532487,-2.485439,-3.691207,-3.728971
9.495207,-2.550826,-2.507724,-3.652212,-3.687695
9.500209,-2.568967,-2.522443,-3.612155,-3.658221
9.505211,-2.586904,-2.535096,-3.570769,-3.588764
9.510213,-2.604630,-2.549405,-3.527990,-3.551898
9.515215,-2.622139,-2.570608,-3.484197,-3.500126
9.520217,-2.639426,-2.584575,-3.439478,-3.466936
9.525219,-2.656487,-2.605265,-3.393930,-3.411616
9.530221,-2.673319,-2.618878,-3.347808,-3.368294
9.535223,-2.689919,-2.638973,-3.301682,-3.312808
9.540225,-2.706289,-2.652187,-3.255169,-3.276476
9.545227,-2.722426,-2.671736,-3.209117,-3.221286
9.550229,-2.738335,-2.684584,-3.163784,-3.182939
9.555231,-2.754019,-2.703576,-3.118786,-3.127930
9.560233,-2.769479,-2.716065,-3.074065,-3.097672
9.565235,-2.784715,-2.734545,-3.029330,-3.051357
9.570237,-2.799726,-2.746741,-2.984328,-3.021351
9.575239,-2.814511,-2.764753,-2.938742,-2.968362
9.580241,-2.829068,-2.776591,-2.893191,-2.932021
9.585243,-2.843399,-2.794064,-2.848250,-2.878643
9.590245,-2.857506,-2.805543,-2.803345,-2.842893
9.595247,-2.871387,-2.822488,-2.758022,-2.786667
9.600249,-2.885039,-2.833601,-2.711921,-2.752754
9.605251,-2.898459,-2.842513,-2.665245,-2.629090
9.610253,-2.911642,-2.852990,-2.617528,-2.590114
9.615255,-2.924584,-2.868431,-2.568822,-2.538405
9.620257,-2.937282,-2.878536,-2.520015,-2.499645
9.625259,-2.949735,-2.893433,-2.471062,-2.444480
9.630261,-2.961943,-2.903174,-2.422050,-2.405194
9.635263,-2.973908,-2.917492,-2.373482,-2.349037
9.640265,-2.985630,-2.926846,-2.324929,-2.310742
9.645267,-2.997108,-2.940591,-2.276122,-2.249480
9.650270,-3.008343,-2.949545,-2.227696,-2.209643
9.655272,-3.019337,-2.962676,-2.179454,-2.145719
9.660274,-3.030091,-2.971217,-2.131718,-2.107167
9.665276,-3.040607,-2.983744,-2.084243,-2.044390
9.670278,-3.050885,-2.991898,-2.036525,-2.006545
9.675280,-3.060925,-3.003831,-1.988983,-1.955007
9.680282,-3.070729,-3.011621,-1.941784,-1.916538
9.685284,-3.080296,-3.023002,-1.894653,-1.861371
9.690286,-3.089628,-3.030411,-1.847548,-1.825438
9.695288,-3.098724,-3.041255,-1.800095,-1.769691
9.700290,-3.107583,-3.048293,-1.752982,-1.734072
9.705292,-3.116204,-3.075531,-1.704836,-1.727926
9.710294,-3.124582,-3.082403,-1.656011,-1.688778
9.715296,-3.132713,-3.092400,-1.606627,-1.629730
9.720298,-3.140598,-3.098873,-1.557008,-1.592171
9.725300,-3.148233,-3.108302,-1.506863,-1.531618
9.730302,-3.155616,-3.114389,-1.456503,-1.492088
9.735304,-3.162747,-3.123226,-1.406212,-1.434140
9.740306,-3.169628,-3.128921,-1.356178,-1.391654
9.745308,-3.176259,-3.137153,-1.306237,-1.334071
9.750310,-3.182638,-3.142447,-1.255541,-1.291697
9.755312,-3.188764,-3.150064,-1.204976,-1.226528
9.760314,-3.194638,-3.154929,-1.154731,-1.184137
9.765316,-3.200262,-3.161902,-1.104773,-1.121094
9.770318,-3.205637,-3.166355,-1.055002,-1.085303
9.775320,-3.210763,-3.172746,-1.005488,-1.027216
9.780322,-3.215640,-3.176826,-0.955256,-0.987843
9.785324,-3.220268,-3.182624,-0.905802,-0.928195
9.790326,-3.224650,-3.186288,-0.857214,-0.885981
9.795328,-3.228791,-3.191502,-0.808979,-0.834136
9.800330,-3.232693,-3.194804,-0.761178,-0.797662
9.805332,-3.236354,-3.206862,-0.712921,-0.737995
9.810334,-3.239773,-3.209774,-0.664332,-0.701193
9.815336,-3.242949,-3.213877,-0.615777,-0.642772
9.820338,-3.245882,-3.216390,-0.566884,-0.604640
9.825340,-3.248569,-3.219890,-0.518185,-0.544146
9.830342,-3.251015,-3.222026,-0.469638,-0.503202
9.835344,-3.253217,-3.224921,-0.420847,-0.446904
9.840346,-3.255174,-3.226672,-0.371784,-0.405042
9.845348,-3.256885,-3.228989,-0.322552,-0.351252
9.850350,-3.258350,-3.230349,-0.273151,-0.310282
9.855352,-3.259568,-3.232111,-0.224251,-0.259779
9.860354,-3.260546,-3.233117,-0.176319,-0.225079
9.865356,-3.261285,-3.234365,-0.128625,-0.172013
9.870358,-3.261783,-3.235015,-0.080366,-0.137283
9.875360,-3.262042,-3.235723,-0.032560,-0.080237
9.880363,-3.262062,-3.236032,0.015165,-0.044601
9.885365,-3.261842,-3.236182,0.063097,0.011171
9.890367,-3.261384,-3.236078,0.110503,0.047373
9.895369,-3.260688,-3.235671,0.158543,0.103132
9.900371,-3.259750,-3.235163,0.207048,0.145883
9.905373,-3.258571,-3.227435,0.254961,0.226826
9.910375,-3.257155,-3.226485,0.301896,0.260466
9.915377,-3.255510,-3.224830,0.346804,0.308467
9.920379,-3.253644,-3.223563,0.390662,0.341883
9.925381,-3.251565,-3.221417,0.432377,0.391962
9.930383,-3.249284,-3.219816,0.471781,0.424622
9.935385,-3.246814,-3.217178,0.508327,0.467901
9.940387,-3.244171,-3.215281,0.542019,0.489015
9.945389,-3.241366,-3.212252,0.573308,0.529461
9.950391,-3.238412,-3.210117,0.602093,0.549323
9.955393,-3.235322,-3.206771,0.628281,0.579046
9.960395,-3.232108,-3.204444,0.652062,0.598609
9.965397,-3.228783,-3.200809,0.673326,0.619411
9.970399,-3.225359,-3.198318,0.692312,0.633667
9.975401,-3.221846,-3.194472,0.708977,0.652957
9.980403,-3.218257,-3.191861,0.723504,0.663259
9.985405,-3.214601,-3.187856,0.735996,0.677485
9.990407,-3.210888,-3.185127,0.746896,0.686455
9.995409,-3.207125,-3.180980,0.756182,0.698615
10.000411,-3.203320,-3.178170,0.763866,0.704815
10.005413,-3.199481,-3.175398,0.770134,0.723292
10.010415,-3.195615,-3.172485,0.775206,0.728344
10.015417,-3.191727,-3.168105,0.779047,0.733243
10.020419,-3.187824,-3.165174,0.781235,0.737627
10.025421,-3.183917,-3.160746,0.781498,0.739860
10.030423,-3.180014,-3.157793,0.779562,0.737441
10.035425,-3.176128,-3.153381,0.775413,0.732155
10.040427,-3.172268,-3.150458,0.769342,0.726080
10.045429,-3.168444,-3.146125,0.761618,0.714380
10.050431,-3.164664,-3.143279,0.752185,0.707337
10.055433,-3.160937,-3.139064,0.740644,0.691886
10.060435,-3.157273,-3.136306,0.727318,0.679742
10.065437,-3.153681,-3.132260,0.712043,0.662355
10.070439,-3.150172,-3.129617,0.694758,0.650530
10.075441,-3.146755,-3.125767,0.675588,0.623728
10.080443,-3.143437,-3.123285,0.655717,0.604348
10.085445,-3.140220,-3.119706,0.635099,0.579552
10.090447,-3.137106,-3.117438,0.614466,0.560807
10.095449,-3.134095,-3.114134,0.594181,0.531413
10.100451,-3.131182,-3.112027,0.574900,0.513453
10.105453,-3.128364,-3.109512,0.556447,0.537208
10.110456,-3.125633,-3.107433,0.539464,0.523677
10.115458,-3.122983,-3.104334,0.523741,0.502612
10.120460,-3.120409,-3.102461,0.508946,0.492806
10.125462,-3.117905,-3.099550,0.495585,0.472810
10.130464,-3.115464,-3.097710,0.483498,0.462213
10.135466,-3.113081,-3.094970,0.472166,0.448103
10.140468,-3.110753,-3.093191,0.461061,0.437003
10.145470,-3.108481,-3.090590,0.450097,0.425912
10.150472,-3.106262,-3.088898,0.439346,0.417257
10.155474,-3.104097,-3.086426,0.428747,0.401527
10.160476,-3.101984,-3.084791,0.418496,0.393191
10.165478,-3.099922,-3.082465,0.408205,0.376522
10.170480,-3.097913,-3.080982,0.397789,0.368590
10.175482,-3.095954,-3.078795,0.387617,0.356667
10.180484,-3.094046,-3.077408,0.377728,0.346938
10.185486,-3.092186,-3.075346,0.368162,0.335323
10.190488,-3.090374,-3.073955,0.358677,0.327388
10.195490,-3.088608,-3.072009,0.349509,0.317240
10.200492,-3.086888,-3.070783,0.340570,0.307934
10.205494,-3.085211,-3.054160,0.331798,0.368966
10.210496,-3.083576,-3.052510,0.323668,0.357277
10.215498,-3.081981,-3.050390,0.315994,0.345277
10.220500,-3.080423,-3.049068,0.308698,0.342055
10.225502,-3.078901,-3.047049,0.301738,0.329017
10.230504,-3.077412,-3.045722,0.294978,0.320733
10.235506,-3.075958,-3.043810,0.288327,0.311427
10.240508,-3.074536,-3.042593,0.281719,0.307768
10.245510,-3.073147,-3.040756,0.275126,0.302243
10.250512,-3.071791,-3.039521,0.268380,0.302432
10.255514,-3.070470,-3.037719,0.261547,0.296002
10.260516,-3.069184,-3.036531,0.254528,0.289484
10.265518,-3.067932,-3.034802,0.247499,0.284466
10.270520,-3.066716,-3.033818,0.240368,0.272221
10.275522,-3.065536,-3.032206,0.233304,0.261376
10.280524,-3.064390,-3.031158,0.226177,0.251673
10.285526,-3.063280,-3.029666,0.219134,0.243342
10.290528,-3.062205,-3.028674,0.212148,0.238757
10.295530,-3.061165,-3.027264,0.205222,0.229987
10.300532,-3.060160,-3.026269,0.198350,0.222784
10.305534,-3.059189,-3.035126,0.191485,0.197627
10.310536,-3.058252,-3.034363,0.184478,0.193473
10.315538,-3.057351,-3.033220,0.177482,0.183179
10.320540,-3.056484,-3.032608,0.170541,0.181454
10.325542,-3.055652,-3.031535,0.163677,0.173916
10.330544,-3.054854,-3.030805,0.157039,0.167550
10.335546,-3.054088,-3.029819,0.150651,0.158441
10.340549,-3.053354,-3.029182,0.144486,0.150017
10.345551,-3.052649,-3.028302,0.138556,0.142621
10.350553,-3.051974,-3.027719,0.132758,0.141456
10.355555,-3.051327,-3.026880,0.127078,0.134878
10.360557,-3.050708,-3.026407,0.121601,0.124243
10.365559,-3.050116,-3.025686,0.116274,0.114049
10.370561,-3.049551,-3.025362,0.111013,0.103194
10.375563,-3.049011,-3.024760,0.105851,0.096223
10.380565,-3.048497,-3.024297,0.100883,0.094743
10.385567,-3.048007,-3.023744,0.096175,0.087198
10.390569,-3.047539,-3.023310,0.091746,0.086466
10.395571,-3.047093,-3.022803,0.087608,0.079739
10.400573,-3.046667,-3.022325,0.083699,0.081184
10.405575,-3.046260,-3.014839,0.080006,0.072511
10.410577,-3.045870,-3.014477,0.076450,0.069726
10.415579,-3.045498,-3.014060,0.073005,0.067360
10.420581,-3.045143,-3.013861,0.069711,0.068982
10.425583,-3.044804,-3.013457,0.066515,0.064468
10.430585,-3.044481,-3.013258,0.063419,0.066277
10.435587,-3.044173,-3.012868,0.060435,0.060229
10.440589,-3.043879,-3.012605,0.057550,0.052984
10.445591,-3.043600,-3.012300,0.054771,0.046891
10.450593,-3.043334,-3.012098,0.052098,0.048905
10.455595,-3.043081,-3.011810,0.049492,0.046543
10.460597,-3.042842,-3.011657,0.046932,0.040552
10.465599,-3.042615,-3.011428,0.044364,0.034335
10.470601,-3.042401,-3.011115,0.041780,0.038962
10.475603,-3.042199,-3.010888,0.039235,0.037422
10.480605,-3.042011,-3.010893,0.036781,0.031163
10.485607,-3.041834,-3.010708,0.034418,0.030684
10.490609,-3.041669,-3.010884,0.032172,0.017989
10.495611,-3.041514,-3.010784,0.030059,0.015171
10.500613,-3.041370,-3.010969,0.028054,0.008016
10.505615,-3.041236,-3.007527,0.026183,0.002149
10.510617,-3.041110,-3.007800,0.024444,0.005440
10.515619,-3.040993,-3.007774,0.022827,0.003618
10.520621,-3.040883,-3.007912,0.021321,0.007182
10.525623,-3.040781,-3.007883,0.019933,0.002550
10.530625,-3.040685,-3.008034,0.018674,0.009636
10.535627,-3.040596,-3.007984,0.017538,0.009140
10.540629,-3.040511,-3.007997,0.016526,0.018231
10.545631,-3.040431,-3.007894,0.015659,0.015519
10.550633,-3.040355,-3.007836,0.014939,0.013709
10.555635,-3.040282,-3.007761,0.014349,0.009803
10.560637,-3.040212,-3.007654,0.013831,0.015306
10.565639,-3.040144,-3.007559,0.013315,0.017238
10.570642,-3.040079,-3.007477,0.012740,0.018626
10.575644,-3.040018,-3.007363,0.012050,0.019866
10.580646,-3.039960,-3.007121,0.011189,0.026965
10.585648,-3.039907,-3.006958,0.010126,0.027698
10.590650,-3.039861,-3.006925,0.008847,0.025789
10.595652,-3.039821,-3.006774,0.007392,0.024602
10.600654,-3.039789,-3.006849,0.005818,0.019828
10.605656,-3.039765,-2.978350,0.004045,0.114654
10.610658,-3.039750,-2.978048,0.002054,0.117073
10.615660,-3.039747,-2.977347,-0.000231,0.116606
10.620662,-3.039756,-2.976709,-0.002902,0.110901
10.625664,-3.039780,-2.976051,-0.006152,0.107284
10.630666,-3.039822,-2.975737,-0.009995,0.112329
10.635668,-3.039885,-2.975071,-0.014440,0.107978
10.640670,-3.039972,-2.974726,-0.019508,0.122185
10.645672,-3.040086,-2.973998,-0.025116,0.119175
10.650674,-3.040230,-2.973545,-0.031212,0.111679
10.655676,-3.040405,-2.972887,-0.037736,0.105802
10.660678,-3.040615,-2.972519,-0.044676,0.098207
10.665680,-3.040860,-2.971942,-0.051937,0.093212
10.670682,-3.041142,-2.971807,-0.059403,0.079650
10.675684,-3.041462,-2.971348,-0.067057,0.069554
10.680686,-3.041821,-2.971397,-0.074895,0.054803
10.685688,-3.042219,-2.971093,-0.082867,0.043521
10.690690,-3.042657,-2.971193,-0.090888,0.028488
10.695692,-3.043136,-2.971043,-0.098789,0.018009
10.700694,-3.043653,-2.971204,-0.106630,0.007837
10.705696,-3.044210,-2.981665,-0.114389,-0.018740
10.710698,-3.044805,-2.981774,-0.122102,-0.023217
10.715700,-3.045437,-2.981931,-0.129343,-0.032004
10.720702,-3.046104,-2.982029,-0.136101,-0.040748
10.725704,-3.046804,-2.982287,-0.142334,-0.048177
10.730706,-3.047533,-2.982548,-0.148152,-0.051829
10.735708,-3.048290,-2.982871,-0.153501,-0.057976
10.740710,-3.049073,-2.983081,-0.158234,-0.066762
10.745712,-3.049876,-2.983500,-0.162462,-0.075191
10.750714,-3.050700,-2.983811,-0.166179,-0.080206
10.755716,-3.051541,-2.984300,-0.169273,-0.084624
10.760718,-3.052395,-2.984675,-0.171781,-0.089858
10.765720,-3.053260,-2.985221,-0.173752,-0.094927
10.770722,-3.054133,-2.985617,-0.175251,-0.098914
10.775724,-3.055013,-2.986215,-0.176318,-0.101435
10.780726,-3.055897,-2.986681,-0.176981,-0.105852
10.785728,-3.056782,-2.987318,-0.177261,-0.108273
10.790730,-3.057668,-2.987696,-0.177144,-0.106406
10.795732,-3.058553,-2.988338,-0.176621,-0.107472
10.800735,-3.059433,-2.988745,-0.175686,-0.108130
10.805737,-3.060308,-2.998868,-0.174331,-0.129244
10.810739,-3.061174,-2.999384,-0.172586,-0.129658
10.815741,-3.062031,-3.000157,-0.170439,-0.127699
10.820743,-3.062876,-3.000664,-0.167889,-0.132150
10.825745,-3.063706,-3.001449,-0.164942,-0.129917
10.830747,-3.064521,-3.001968,-0.161606,-0.128900
10.835749,-3.065318,-3.002736,-0.157919,-0.123616
10.840751,-3.066096,-3.003228,-0.153841,-0.122123
10.845753,-3.066852,-3.003945,-0.149411,-0.114905
10.850755,-3.067585,-3.004401,-0.144676,-0.110010
10.855757,-3.068293,-3.005048,-0.139588,-0.103894
10.860759,-3.068975,-3.005467,-0.134235,-0.103782
10.865761,-3.069630,-3.006076,-0.128668,-0.097518
10.870763,-3.070256,-3.006445,-0.123019,-0.094517
10.875765,-3.070854,-3.007003,-0.117313,-0.089460
10.880767,-3.071423,-3.007348,-0.111554,-0.084608
10.885769,-3.071964,-3.007843,-0.105779,-0.077859
10.890771,-3.072475,-3.008140,-0.099963,-0.073970
10.895773,-3.072958,-3.008567,-0.094177,-0.066391
10.900775,-3.073411,-3.008830,-0.088468,-0.063083
10.905777,-3.073837,-3.025429,-0.082833,-0.091685
10.910779,-3.074234,-3.025787,-0.077153,-0.087199
10.915781,-3.074603,-3.026292,-0.071527,-0.077742
10.920783,-3.074944,-3.026602,-0.065901,-0.074194
10.925785,-3.075256,-3.027033,-0.060315,-0.069132
10.930787,-3.075541,-3.027304,-0.054737,-0.064750
10.935789,-3.075798,-3.027678,-0.048941,-0.058008
10.940791,-3.076024,-3.027909,-0.043024,-0.051372
10.945793,-3.076221,-3.028205,-0.037060,-0.045639
10.950795,-3.076388,-3.028382,-0.031108,-0.043849
10.955797,-3.076526,-3.028634,-0.025192,-0.038498
10.960799,-3.076635,-3.028780,-0.019209,-0.034078
10.965801,-3.076713,-3.028967,-0.013188,-0.027577
10.970803,-3.076760,-3.029075,-0.007214,-0.023392
10.975805,-3.076778,-3.029199,-0.001206,-0.013792
10.980807,-3.076766,-3.029244,0.004674,-0.009222
10.985809,-3.076725,-3.029283,0.010491,-0.000308
10.990811,-3.076656,-3.029278,0.016204,0.002415
10.995813,-3.076558,-3.029253,0.021795,0.008508
11.000815,-3.076433,-3.029205,0.027267,0.012115
11.005817,-3.076280,-3.014590,0.032942,0.045518
11.010819,-3.076097,-3.014402,0.038819,0.049836
11.015821,-3.075886,-3.014080,0.044501,0.059226
11.020823,-3.075647,-3.013831,0.049761,0.061637
11.025826,-3.075384,-3.013448,0.054523,0.066478
11.030828,-3.075099,-3.013178,0.058718,0.069091
11.035830,-3.074794,-3.012756,0.062258,0.072978
11.040832,-3.074474,-3.012459,0.065121,0.075041
11.045834,-3.074142,-3.012002,0.067327,0.078052
11.050836,-3.073800,-3.011688,0.068890,0.077114
11.055838,-3.073452,-3.011223,0.069843,0.077324
11.060840,-3.073102,-3.010915,0.070258,0.077260
11.065842,-3.072750,-3.010453,0.070213,0.078040
11.070844,-3.072400,-3.010137,0.069793,0.077448
11.075846,-3.072053,-3.009678,0.069073,0.075718
11.080848,-3.071711,-3.009378,0.068128,0.074995
11.085850,-3.071373,-3.008928,0.067036,0.074452
11.090852,-3.071042,-3.008627,0.065824,0.073653
11.095854,-3.070716,-3.008195,0.064513,0.068604
11.100856,-3.070398,-3.007894,0.063064,0.066970
11.105858,-3.070088,-3.009737,0.061403,0.059834
11.110860,-3.069786,-3.009499,0.059513,0.059044
11.115862,-3.069495,-3.009150,0.057410,0.056751
11.120864,-3.069215,-3.008920,0.055116,0.056514
11.125866,-3.068947,-3.008586,0.052649,0.053463
11.130868,-3.068691,-3.008377,0.050008,0.051047
11.135870,-3.068450,-3.008075,0.047213,0.049178
11.140872,-3.068222,-3.007874,0.044306,0.045570
11.145874,-3.068010,-3.007608,0.041280,0.042648
11.150876,-3.067813,-3.007440,0.038188,0.039058
11.155878,-3.067631,-3.007209,0.035057,0.037643
11.160880,-3.067465,-3.007060,0.031842,0.036140
11.165882,-3.067316,-3.006855,0.028607,0.028785
11.170884,-3.067183,-3.006757,0.025341,0.023778
11.175886,-3.067065,-3.006624,0.022102,0.018187
11.180888,-3.066965,-3.006564,0.018915,0.014865
11.185890,-3.066880,-3.006480,0.015803,0.009654
11.190892,-3.066809,-3.006447,0.012803,0.005846
11.195894,-3.066754,-3.006422,0.009920,-0.000117
11.200896,-3.066713,-3.006448,0.007235,-0.003162
11.205898,-3.066684,-3.016506,0.004649,-0.005951
11.210900,-3.066669,-3.016503,0.002164,-0.007043
11.215902,-3.066665,-3.016554,-0.000058,-0.010191
11.220904,-3.066671,-3.016598,-0.001957,-0.013201
11.225906,-3.066686,-3.016685,-0.003499,-0.016919
11.230908,-3.066707,-3.016740,-0.004661,-0.019213
11.235910,-3.066733,-3.016863,-0.005420,-0.023138
11.240912,-3.066761,-3.016953,-0.005778,-0.026818
11.245914,-3.066790,-3.017111,-0.005721,-0.026855
11.250916,-3.066817,-3.017219,-0.005256,-0.028498
11.255919,-3.066841,-3.017389,-0.004406,-0.028440
11.260921,-3.066860,-3.017499,-0.003192,-0.027928
11.265923,-3.066871,-3.017660,-0.001693,-0.027098
11.270925,-3.066875,-3.017751,0.000035,-0.026276
11.275927,-3.066869,-3.017905,0.001953,-0.023807
11.280929,-3.066853,-3.018021,0.004043,-0.021498
11.285931,-3.066826,-3.018144,0.006269,-0.019571
11.290933,-3.066787,-3.018215,0.008646,-0.019513
11.295935,-3.066736,-3.018329,0.011321,-0.018412
11.300937,-3.066671,-3.018416,0.014252,-0.016745
11.305939,-3.066591,-3.017996,0.017213,0.003908
11.310941,-3.066496,-3.017977,0.020124,0.005194
11.315943,-3.066387,-3.017938,0.022882,0.007090
11.320945,-3.066265,-3.017874,0.025423,0.008549
11.325947,-3.066130,-3.017826,0.027776,0.008120
11.330949,-3.065985,-3.017817,0.029980,0.010091
